gene	mean	median	longest_isoform	merged
RAB25	763	681	1100	1689
MEX3A	3626	3626	6589	6589
LMNA	1266	848	3180	6973
SEMA4A	1658	1042	3249	6806
AL135927.1	141	141	141	141
SLC25A44	2953	3475	6924	7264
PMF1-BGLAP	821	812	1007	1007
PMF1	1003	976	1278	2524
BGLAP	718	718	931	964
PAQR6	1704	1845	2278	2532
SMG5	1428	542	4560	5306
TMEM79	1586	1920	2417	3007
GLMP	1160	1048	1949	3257
VHLL	676	676	676	676
CCT3	1093	834	2048	3864
TSACC	576	555	751	1115
RHBG	1540	1862	2424	3385
AL139130.1	5588	5588	5588	5588
C1orf61	1057	706	4765	11306
MIR9-1	89	89	89	89
MEF2D	3125	2549	5908	6214
AL139412.1	113	113	113	113
AL365181.1	1823	1823	1823	1823
IQGAP3	3526	4896	6006	6735
TTC24	973	818	2005	2829
NAXE	867	906	1111	1938
GPATCH4	976	760	2464	4436
AL365181.4	547	547	547	547
HAPLN2	991	882	1650	2209
AL365181.2	3191	3191	3191	3191
BCAN	1610	1693	3285	4771
AL365181.3	3219	3219	3219	3219
AL590666.2	758	758	758	758
NES	5565	5565	5565	5565
AL590666.3	4113	4113	4113	4113
AL590666.4	956	956	956	956
CRABP2	811	878	1033	1082
AL590666.1	432	432	432	432
ISG20L2	1812	1589	3299	5249
RRNAD1	914	649	2271	3169
MRPL24	713	721	990	1695
HDGF	1356	963	2309	3674
PRCC	1084	833	2066	4069
AL590666.5	688	688	688	688
SH2D2A	1218	1249	1673	2512
NTRK1	1849	2462	3056	4359
INSRR	3944	3944	5201	5347
PEAR1	2443	980	4963	5523
LRRC71	1413	1494	1976	2722
ARHGEF11	3115	3384	6882	8969
MIR765	114	114	114	114
RN7SL612P	295	295	295	295
AL157713.1	1531	1531	1531	1531
KRT8P45	1452	1452	1452	1452
ETV3L	1865	1854	1974	2097
ETV3	2502	1539	5271	6696
CYCSP52	310	310	310	310
AL357143.1	2455	884	5720	5760
AL357143.2	262	262	262	262
AL138900.1	412	412	412	412
LINC02772	1275	1449	1573	1647
AL138900.2	1118	1118	1118	1118
AL732406.1	1095	1095	1095	1095
AL353899.1	271	271	271	271
FCRL5	3390	3611	5385	12518
FCRL4	2040	2219	3460	3876
AL135929.2	505	505	505	505
AL135929.1	552	552	552	552
FCRL3	2265	2691	4717	6529
AL356276.1	755	755	755	755
AL356276.2	558	558	558	558
VDAC1P9	841	841	841	841
FCRL2	2154	1666	4445	5056
FCRL1	2024	2276	3072	3953
CD5L	1336	1336	2171	2436
MRPS21P2	264	264	264	264
AL139010.1	908	894	1041	2135
KIRREL1	6383	7193	7547	7896
KIRREL1-IT1	588	588	588	588
AL138899.3	1004	1004	1004	1004
LINC01704	801	789	1300	2071
ELL2P1	1903	1903	1903	1903
CD1D	1785	1810	3789	4360
AL138899.2	499	499	499	499
AL138899.1	2016	2016	2016	2016
CD1A	1807	1807	1807	1807
HMGN1P5	263	263	263	263
CD1C	1646	1646	2438	2438
CD1B	1207	1207	1391	1395
CD1E	1080	942	1925	2209
OR10T2	948	948	948	948
OR10K2	1992	1992	3046	3046
OR10T1P	942	942	942	942
EI24P2	1076	1076	1076	1076
OR10K1	1892	2042	3783	3944
OR10R2	1038	1008	1132	1192
AL365440.2	1511	1511	2595	2595
OR10R3P	939	939	939	939
OR10R1P	1150	1150	1150	1150
AL365440.1	2167	2167	2167	2167
OR6Y1	3271	3706	5129	5129
OR6P1	2103	2103	3252	3252
OR10X1	981	981	981	981
OR10Z1	3619	3619	6296	6296
SPTA1	1478	718	8007	10113
OR6K1P	972	972	972	972
OR6K2	978	978	978	978
OR6K3	1419	1419	1843	1874
OR6K4P	951	951	951	951
OR6K5P	948	948	948	948
OR6N1	1332	1027	2710	2798
OR6K6	1172	1172	1172	1172
OR6N2	2205	2205	3456	3456
OR2AQ1P	200	200	200	200
OR10AA1P	934	934	934	934
MNDA	1032	798	1716	2026
PYHIN5P	725	725	725	725
PYHIN1	1516	1624	2111	3505
IFI16	2103	2342	4139	5131
AIM2	832	713	1394	1874
RAD1P2	665	665	665	665
CADM3	2327	2542	3736	3844
RNA5SP60	87	87	87	87
CADM3-AS1	2752	2752	5024	5188
ACKR1	1371	1219	1902	2106
MPTX1	609	609	609	609
OR10J2P	963	963	963	963
FCER1A	965	965	1165	1165
OR10J3	975	975	975	975
AL513323.1	1064	1064	1064	1064
OR10J7P	938	938	938	938
OR10J8P	930	930	930	930
OR10J9P	987	987	987	987
OR10J4	935	935	935	935
OR10J1	1947	1246	3507	3561
LINC02819	386	386	386	386
OR10J5	930	930	930	930
AL606752.1	668	668	668	668
OR10AE1P	1029	1029	1029	1029
APCS	925	925	925	925
OR10J6P	930	930	930	930
CRPP1	625	625	625	625
CRP	878	769	2015	2015
AL445528.1	420	420	420	420
DUSP23	740	730	797	828
FCRL6	1261	1226	1997	2677
SLAMF8	1412	940	3115	3257
AL590560.2	2003	520	7743	8086
SNHG28	1105	1064	1544	2242
AL590560.1	67	67	67	67
VSIG8	1818	1818	1818	1818
AL590560.3	7135	7135	7135	7135
CFAP45	1329	1370	1976	2626
MIR4259	101	101	101	101
AL590560.5	992	992	992	992
AL590560.4	461	461	461	461
TAGLN2	1293	1411	1602	2428
IGSF9	3722	3882	4276	6732
SLAMF9	839	771	1136	1140
LINC01133	1537	1428	2010	3707
AL513485.1	846	846	846	846
KCNJ10	2506	2253	5209	6260
AL513302.1	428	428	428	428
PIGM	7045	7045	7045	7045
AL121987.1	1454	1454	1466	1706
KCNJ9	4204	4204	4204	4204
IGSF8	1755	2207	2366	2608
ATP1A2	2371	2859	5425	6307
ATP1A4	2521	2940	3922	6295
CASQ1	1114	869	1878	2157
AL121987.2	1578	1578	1578	1578
PEA15	1711	1748	2695	2807
DCAF8	1746	1252	4106	7605
AL139011.2	2045	2587	2635	3202
AL139011.1	750	584	1109	1373
RPSAP18	886	886	886	886
PEX19	1178	765	3665	4465
COPA	3115	3999	5462	7683
SUMO1P3	304	304	304	304
AL513282.1	113	113	113	113
NCSTN	1047	751	3031	4127
NHLH1	2561	2561	2561	2561
RNU4-42P	142	142	142	142
VANGL2	2859	2859	5369	5369
SLAMF6	2068	2733	2743	2746
AL138930.1	635	635	635	635
CD84	2769	1107	8173	9247
SLAMF1	1597	985	3751	4264
SETP9	832	832	832	832
AL121985.1	991	933	1463	4132
CD48	1464	1499	1796	3256
SLAMF7	2249	2456	3538	4829
LY9	1762	1369	5085	9132
CD244	1330	1341	2491	2885
PPIAP37	493	493	493	493
ITLN1	760	592	1192	1492
AL354714.3	572	572	572	572
AL354714.1	2139	2139	2139	2139
AL354714.4	590	590	590	590
ITLN2	878	884	1161	1646
F11R	2062	911	4778	5069
AL591806.4	1454	1454	2096	2114
AL591806.2	173	173	173	173
TSTD1	586	574	813	1196
USF1	1002	990	1800	2329
ARHGAP30	2858	3482	4857	5064
NECTIN4	2200	2200	3497	3497
AL591806.1	1107	1107	1107	1107
KLHDC9	913	848	1347	1720
PFDN2	503	503	598	621
NIT1	971	806	2083	3796
DEDD	1325	1090	2342	2819
AL591806.3	129	129	129	129
UFC1	671	710	889	2101
AL590714.1	379	379	379	379
USP21	1395	1006	2514	3764
PPOX	1124	1056	2471	4745
B4GALT3	1215	837	3171	3882
ADAMTS4	4031	1961	9785	10346
NDUFS2	1012	911	2066	3683
FCER1G	570	562	590	973
APOA2	480	445	919	937
TOMM40L	1574	1120	2805	3290
MIR5187	76	76	76	76
NR1I3	974	985	1473	3294
PCP4L1	1406	1406	1406	1406
MPZ	1278	1328	1959	2225
SDHC	2208	653	13683	14279
CFAP126	773	773	773	773
RRM2P2	652	652	652	652
AL592295.4	819	819	819	819
AL592295.5	1886	1886	1886	1886
RNU6-481P	108	108	108	108
AL592295.3	805	805	805	805
AL592295.1	881	881	881	881
AL592295.2	206	206	206	206
HSPA6	2355	2355	2355	2355
RPS23P10	547	547	547	547
FCGR3A	1729	2087	2387	2884
AL590385.1	462	462	462	462
FCGR2C	787	572	1629	2857
FCGR2A	930	845	2021	4048
AL590385.2	271	271	271	271
RPS23P9	518	518	518	518
FCGR3B	1342	1055	2251	2813
FCGR2B	2082	1794	4688	6656
AL451067.1	575	575	756	1013
RPL31P11	965	965	1558	1558
AL359541.1	102	102	102	102
FCRLA	1622	1738	2904	3276
FCRLB	1435	1182	1989	2592
RN7SL466P	295	295	295	295
DUSP12	899	740	1371	1763
AL359541.2	573	573	573	573
ATF6	3975	3975	7173	7567
AL391825.1	1052	1052	1363	1363
OLFML2B	2077	1739	3160	3415
AL590408.1	439	439	439	439
NOS1AP	2735	2314	5547	7842
AL450163.1	1335	1335	1462	2233
MIR4654	76	76	76	76
AL512785.1	517	517	517	517
RNA5SP61	100	100	100	100
MIR556	95	95	95	95
AL512785.2	924	702	1531	1556
SPATA46	1071	1071	1695	1848
C1orf226	2586	2586	4123	4314
SH2D1B	1557	1557	2531	2796
SLAMF6P1	602	602	602	602
UHMK1	7128	8310	8553	9277
UQCRBP2	296	296	296	296
AL596325.1	1082	1082	1082	1082
UAP1	1534	2066	2377	3440
AL596325.2	505	505	505	505
DDR2	3085	1425	10167	11276
RN7SL861P	285	285	285	285
HSD17B7	1090	729	3086	4809
CCDC190	1399	1393	2641	4335
AL392003.2	679	679	679	679
AL392003.1	243	243	243	243
RGS4	1678	873	3761	4825
RGS5	1429	580	5813	6629
AL499616.1	2633	2633	2633	2633
AL451063.1	1179	1179	1179	1179
AL592435.1	740	619	1441	3629
AL592435.2	469	469	469	469
NUF2	1010	874	1964	3365
AL603841.1	660	660	660	660
RNA5SP62	110	110	110	110
RNA5SP63	112	112	112	112
AL355862.1	354	354	354	354
AL358875.1	204	204	204	204
NMNAT1P2	860	860	860	860
RNU5F-6P	116	116	116	116
HMGB3P6	598	598	598	598
PBX1	2428	1538	11335	21298
RNU6-171P	107	107	107	107
AL391001.1	711	711	711	711
AL391001.2	284	284	284	284
AL357568.1	1965	1965	1965	1965
AL357568.2	1516	1516	1516	1516
AL390119.1	102	102	102	102
AL390119.2	312	312	312	312
RNU6-755P	103	103	103	103
LMX1A	2372	2344	3544	4182
LMX1A-AS2	692	692	692	692
LMX1A-AS1	618	644	674	785
RXRG	1398	1378	2243	2682
LRRC52-AS1	1136	969	2403	4350
AL157714.1	625	625	625	625
LRRC52	1370	1370	1370	1370
AL356441.2	867	867	867	867
AL356441.1	873	925	1150	2012
MGST3	1025	754	3105	7858
ALDH9A1	1109	819	2697	3312
AL451074.1	103	103	103	103
AL451074.4	470	470	470	470
AL451074.3	472	472	472	472
AL451074.2	1103	1103	1218	1856
AL451074.6	729	729	729	729
TMCO1	1558	1100	4449	5565
TMCO1-AS1	2151	2151	2151	2151
AL451074.5	435	435	435	435
UCK2	2095	830	4836	6972
AL358115.1	1736	1736	2800	2955
MIR3658	56	56	56	56
AL606495.2	535	535	535	535
AL606495.1	812	812	812	812
RNA5SP64	107	107	107	107
FAM78B	2608	2300	4400	5710
FAM78B-AS1	594	594	594	594
AL596087.3	484	484	484	484
MIR921	56	56	56	56
AL596087.2	466	466	473	794
AL596087.1	1970	1970	1970	1970
AL583804.1	670	670	670	670
FMO7P	768	768	768	768
LINC01675	1343	1343	1651	2030
FMO8P	1597	1597	1597	1597
FMO9P	1450	1450	1535	2272
FMO10P	1491	1491	1491	1491
RPL4P2	1284	1284	1284	1284
FMO11P	1099	1099	1099	1099
CNN2P10	917	917	917	917
POGK	4324	5751	6268	8459
TADA1	2314	2314	2534	2895
DUTP6	462	462	462	462
ILDR2	3182	2231	13343	13384
MAEL	1506	1718	2349	3136
RNA5SP65	119	119	119	119
AL158837.1	452	452	452	452
GPA33	1591	1621	2552	2964
DUSP27	3154	3821	4175	4279
AL451050.1	413	413	413	413
LINC01363	1132	952	1766	1932
AL451050.2	660	660	660	660
POU2F1	6262	1896	14317	16012
AL136984.1	1893	1893	1893	1893
CD247	1393	1097	2590	3701
AL359962.3	1939	1939	1939	1939
AL359962.1	303	303	303	303
AL359962.2	303	303	303	303
AKR1D1P1	936	936	936	936
CREG1	1983	1983	1998	3287
AL031733.1	455	455	455	455
AL031733.2	2520	2520	2520	2520
RCSD1	2143	1329	5421	8138
MPZL1	1512	958	4971	7059
ADCY10	3739	4966	5342	6219
Z99943.2	264	264	264	264
Z99943.1	718	718	718	718
MPC2	1687	2187	2233	2645
DCAF6	1912	2112	3520	6329
MIR1255B2	67	67	67	67
GPR161	4236	2587	8260	11222
TIPRL	1863	1863	3003	3187
RPL34P1	354	354	354	354
AL021397.1	247	247	247	247
SFT2D2	3329	890	11047	11264
ANKRD36BP1	1599	1599	1779	1779
RNU6-1310P	107	107	107	107
TBX19	2421	2473	2981	3805
AL022100.1	1113	1113	1678	1678
MIR557	98	98	98	98
AL023755.1	1207	1280	1789	4171
AL022100.2	389	389	389	389
QRSL1P1	1540	1540	1540	1540
XCL2	562	562	562	562
AL031736.1	619	619	619	619
XCL1	1227	1227	1227	1227
AL031736.2	785	785	785	785
DPT	1720	1720	1720	1720
AL135926.1	1680	1680	1680	1680
AL031275.1	418	418	418	418
LINC00626	950	948	1131	1538
SUMO1P2	304	304	304	304
AL135926.2	2520	2520	2520	2520
LINC00970	1125	1125	1125	1125
RPL29P7	458	458	458	458
AL031726.2	1277	1277	1277	1277
RNA5SP66	101	101	101	101
AL031726.1	568	568	568	568
ATP1B1	1843	2205	2606	2863
NME7	1123	769	4306	5723
Z99758.1	368	368	368	368
BLZF1	1958	2303	2743	3828
CCDC181	1521	1652	2056	3983
SLC19A2	3274	3254	3612	4369
AL021068.1	100	100	100	100
Z99572.1	14101	14101	14101	14101
F5	5585	7034	9127	9368
SELP	2147	2402	3151	3480
C1orf112	2435	2661	4370	5983
SELL	1172	701	2442	2731
SELE	2749	3483	3876	4220
AL021940.1	677	677	677	677
METTL18	1246	1426	1462	1575
SCYL3	3189	2927	6303	6878
RN7SL333P	297	297	297	297
AL031297.1	195	195	195	195
KIFAP3	2349	2837	4104	4971
RN7SL269P	306	306	306	306
AL356475.1	341	341	341	341
SIGLEC30P	941	941	941	941
METTL11B	854	854	992	1204
MIR3119-1	85	85	85	85
MIR3119-2	85	85	85	85
LINC01681	891	871	1364	2795
ISCUP1	448	448	448	448
LINC01142	1097	1097	1805	1805
HAUS4P1	1145	1145	1145	1145
GORAB-AS1	1529	1364	2925	5653
GORAB	1599	1940	2465	3770
AL162399.1	130	130	130	130
AL023495.1	1928	1928	1928	1928
PRRX1	1508	559	4078	8268
Z97200.1	2049	2049	2049	2049
BX284613.2	2077	2005	4598	7911
MROH9	2026	2227	3165	3831
BX284613.1	1641	1641	1641	1641
FMO3	1007	775	2059	3439
MIR1295A	79	79	79	79
MIR1295B	60	60	60	60
FMO6P	1285	1598	2131	2566
FMO2	1350	662	5054	6039
AL021026.1	502	442	658	796
FMO1	1644	2077	3129	3601
AL445673.1	117	117	117	117
HMGB1P11	628	628	628	628
FMO4	983	719	2303	2540
AL031274.1	661	661	661	661
SRP14P4	203	203	203	203
GM2AP2	562	562	562	562
CYCSP53	265	265	265	265
PRRC2C	4015	2892	10369	14181
MYOCOS	1313	1294	2100	2645
MYOC	1836	1836	2101	2105
PFN1P1	422	422	422	422
RPL4P3	1314	1314	1314	1314
VAMP4	1764	1194	4942	4954
Z98751.1	381	381	381	381
Z98751.3	521	521	521	521
Z98751.2	451	451	451	451
AL135931.1	106	106	106	106
EEF1AKNMT	1678	841	3379	3842
AL031864.1	423	423	423	423
AL031864.2	350	350	350	350
DNM3	3562	2800	7629	11338
DNM3-IT1	396	396	396	396
DNM3OS	984	805	2538	3195
MIR214	110	110	110	110
MIR3120	81	81	81	81
MIR199A2	110	110	110	110
AL137157.1	2296	2296	2296	2296
RNU6-157P	107	107	107	107
PIGC	1627	1560	2638	4200
C1orf105	666	592	991	1731
SUCO	2945	1896	5916	7890
RNU6-693P	107	107	107	107
FASLG	1356	1356	1798	1798
SLC25A38P1	943	943	943	943
Z98043.1	345	345	345	345
AL031599.1	816	816	816	816
AIMP1P2	312	312	312	312
Z97198.1	635	635	635	635
TNFSF18	2007	2007	2007	2007
GOT2P2	1273	1273	1273	1273
AL022310.1	694	694	694	694
TNFSF4	2479	3428	3491	3962
AL645568.3	310	310	310	310
AL645568.2	1340	1340	1340	1340
AL645568.1	1336	1366	1860	4847
PRDX6	1118	859	1687	2308
SLC9C2	2031	1427	4410	5119
AL139142.1	677	677	677	677
AL139142.2	1786	1786	1786	1786
ANKRD45	2276	2276	2731	4193
TEX50	816	816	816	816
KLHL20	1280	921	3410	4240
BX248409.1	255	255	255	255
RN7SKP160	333	333	333	333
CENPL	1419	1487	2477	4919
AL109921.1	134	134	134	134
DARS2	2875	3075	3820	7197
GAS5	814	712	3141	4837
GAS5-AS1	820	820	820	820
ZBTB37	6260	2311	19080	19416
SERPINC1	967	826	1593	1767
RNA5SP67	131	131	131	131
RC3H1	4386	3360	11439	11686
RNA5SP68	119	119	119	119
RC3H1-IT1	448	448	448	448
LINC02776	335	335	335	335
RABGAP1L	1800	1588	6821	16025
RPL30P1	339	339	339	339
RABGAP1L-DT	1974	1618	5894	7842
AL022400.1	935	935	935	935
GPR52	1580	1580	1580	1580
BANF1P4	270	270	270	270
NDUFAF4P4	505	505	505	505
Z99127.3	395	395	395	395
RABGAP1L-IT1	720	720	720	720
Z99127.2	334	334	334	334
Z99127.1	650	650	671	976
RNU6-307P	106	106	106	106
Z99127.4	1271	1271	1271	1271
CACYBP	1164	804	2868	4617
MRPS14	1179	904	2101	2574
Z99297.1	102	102	102	102
ENTR1P2	1023	1023	1023	1023
TNN	4332	4234	5043	5043
KIAA0040	2844	3443	4542	4761
AL008626.1	775	775	775	775
RPS29P4	161	161	161	161
Z94057.1	849	849	849	849
TNR	6163	5194	12757	12789
TNR-IT1	630	630	630	630
LINC01657	1809	1809	1809	1809
LINC02803	1201	1201	1201	1201
RPS29P5	171	171	171	171
COP1	1556	2027	2831	4122
SCARNA3	143	143	143	143
AL590723.1	629	629	629	629
AL591043.2	1477	1546	2306	3342
AL359265.3	62	62	62	62
AL359265.2	631	631	631	631
RNU2-12P	168	168	168	168
AL359265.1	920	920	920	920
AL591043.1	424	424	424	424
MORF4L1P7	702	702	702	702
PAPPA2	3162	581	9678	10148
PTP4A1P7	514	514	514	514
AL031290.1	667	667	667	667
ASTN1	3968	3685	7128	9159
MIR488	83	83	83	83
BRINP2	2323	2496	4100	4495
LINC01645	1040	923	1496	2025
AL136114.1	1343	1402	1769	2745
LINC01741	1439	1481	1664	1902
SEC16B	2282	2638	3982	6757
CRYZL2P-SEC16B	5696	5886	6208	7837
CRYZL2P	1823	1801	2923	5500
AL359075.1	217	217	217	217
RASAL2-AS1	1828	2109	2793	3144
RASAL2	4520	2396	14449	16040
AL160281.1	370	370	370	370
AL365357.1	355	355	355	355
CLEC20A	1214	1158	1491	3369
AL035702.1	276	276	276	276
AL513013.1	1130	1130	1130	1130
TEX35	1358	992	2454	3881
C1orf220	1580	1580	2585	2783
RNA5SP69	117	117	117	117
AL137796.1	577	577	577	577
MIR4424	86	86	86	86
AL449106.1	1987	1987	1987	1987
RALGPS2	2085	795	7508	9173
PTPN2P1	1070	1070	1070	1070
AL162255.1	119	119	119	119
ANGPTL1	2121	2290	3539	3594
FAM20B	3291	3291	5979	6034
AL139132.1	344	344	344	344
TOR3A	1017	903	2035	3224
ABL2	3267	2294	12212	16692
AL512326.5	171	171	171	171
SETP10	813	813	813	813
AL512326.2	107	107	107	107
AL512326.1	141	141	141	141
EIF4A1P11	222	222	222	222
AL512326.3	721	721	721	721
COX5BP8	351	351	351	351
AL512326.4	151	151	151	151
SOAT1	5351	6831	6875	7019
AXDND1	1583	949	3405	6091
MEF2AP1	855	855	855	855
HNRNPA1P54	9334	9334	9334	9334
AL160286.3	3288	3288	3288	3288
NPHS2	1770	1770	1870	1874
RNU5F-2P	82	82	82	82
AL160286.1	2479	2479	2479	2479
AL160286.2	931	931	931	931
TDRD5	3185	3587	3753	4098
AL359853.2	514	544	570	655
FAM163A	2898	2898	2898	2898
AL359853.1	472	472	543	600
LINC02818	353	353	353	353
TOR1AIP2	4108	3534	7887	18863
AL353708.3	988	988	988	988
TOR1AIP1	1960	830	8691	9602
RN7SL230P	303	303	303	303
AL353708.2	447	447	447	447
AL353708.1	1260	1260	1260	1260
CEP350	3436	1695	13417	14268
RPSAP16	820	820	820	820
AL590632.1	371	371	371	371
AL390718.1	506	506	506	506
QSOX1	3441	1800	9271	9271
LHX4	2026	830	5842	6106
ACBD6	2384	1929	5257	7521
VDAC1P4	834	834	834	834
MIR3121	77	77	77	77
OVAAL	1544	1504	1783	2210
AL358354.1	104	104	104	104
XPR1	2881	744	8483	8915
AL358434.1	108	108	108	108
LINC02816	494	494	544	749
KIAA1614	3054	992	9949	10448
AL162431.1	2424	2424	2424	2424
KIAA1614-AS1	1440	1440	1440	1440
AL162431.2	537	537	537	537
AL162431.3	411	411	411	411
STX6	3701	4765	4844	6381
MR1	4107	2028	7847	9335
IER5	4200	4200	4200	4200
LINC01732	542	542	543	668
AL358393.1	532	532	532	532
LINC01699	259	259	259	259
CACNA1E	9288	8438	16434	18315
AL590998.1	279	279	279	279
RNA5SP70	79	79	79	79
AL161734.2	2034	2034	2034	2034
AL161734.1	557	557	557	557
RN7SKP229	302	302	302	302
AL391477.1	3859	3859	3859	3859
ZNF648	2396	2396	3641	3641
AL355482.1	2463	2463	2463	2463
AL355482.2	1146	1146	1146	1146
LINC01344	1363	1169	2631	6662
AL390856.1	822	822	1015	1015
YPEL5P1	367	367	367	367
RNU6-152P	107	107	107	107
AL513480.1	511	511	511	511
EIF1P3	334	334	334	334
GLUL	2613	1364	6135	9068
LINC00272	586	586	740	740
RGSL1	1321	656	5666	9087
AL139344.1	204	204	204	204
TEDDM2P	786	786	786	786
RNASEL	4181	4181	4234	6203
AL138776.1	273	273	273	273
RGS16	2412	2412	2412	2412
LINC01686	1376	1376	1376	1376
RGS8	1523	843	5619	6698
LINC01688	259	259	259	259
AL353778.1	408	408	408	408
NPL	1598	1841	3035	4982
AL355999.1	1000	1000	1000	1000
DHX9	1409	833	4493	5900
SHCBP1L	1636	2095	2540	2982
HMGN1P4	290	290	290	290
RNA5SP71	126	126	126	126
AL450304.1	759	759	759	759
KRT18P28	1332	1332	1332	1332
RNU6-41P	107	107	107	107
LAMC1	1926	741	7929	8447
LAMC1-AS1	479	479	479	479
LAMC2	2692	2543	5398	6767
NMNAT2	3277	3507	5449	6944
AL354953.1	956	956	956	956
AL356981.1	684	684	684	684
AL449223.1	835	835	835	835
SMG7-AS1	1507	1658	2245	3386
SMG7	2169	713	6006	8347
NCF2	1472	1689	2271	3002
AL137800.1	857	857	857	857
ARPC5	2986	2455	7249	10615
RGL1	4039	4721	5097	5302
APOBEC4	1629	1629	2782	2782
AL157899.1	936	936	936	936
AL590422.1	436	436	436	436
COLGALT2	3355	2412	5176	7802
TSEN15	1526	1633	2691	10197
AL158011.2	2297	2297	2297	2297
AL158011.1	110	110	110	110
AL445228.1	108	108	108	108
AL445228.2	333	333	333	333
RN7SL654P	292	292	292	292
AL445228.3	958	958	958	958
C1orf21	2963	644	10292	11030
AL078645.1	423	423	423	423
AL078645.2	1325	1325	1325	1325
AL713852.1	2623	2616	3591	7488
AL713852.2	3415	3415	3415	3415
EDEM3	3101	2034	6869	7706
NIBAN1	2410	904	6907	8353
RNU7-13P	62	62	62	62
LINC01633	1419	1419	1419	1419
RNA5SP72	117	117	117	117
RNF2	1668	1309	3411	3923
FTH1P25	469	469	469	469
TRMT1L	1605	718	4367	4916
SWT1	2548	2862	3838	4218
RPL22P24	374	374	374	374
RPL5P5	893	893	893	893
AL356273.1	99	99	99	99
AL356273.2	105	105	105	105
AL356273.3	1154	1154	1154	1154
AL356273.5	91	91	91	91
AL356273.4	975	975	975	975
AL356273.6	1973	1973	1973	1973
IVNS1ABP	2049	1816	4116	7878
AL078644.2	756	756	756	756
AL078644.1	505	504	635	1205
RNU7-183P	62	62	62	62
MCRIP2P2	209	209	209	209
AL133383.4	2329	2329	2329	2329
LINC01350	587	541	1019	2133
AL133383.2	100	100	100	100
AL133383.1	110	110	110	110
AL133383.3	1047	1013	1232	1351
HMCN1	6987	1884	18368	18873
AL133553.1	353	353	353	353
AL133553.2	682	682	682	682
PRG4	3796	4637	4841	4977
TPR	2298	958	9639	12512
RNU6-1240P	104	104	104	104
ODR4	2067	1900	3812	4059
OCLM	135	135	135	135
AL096803.2	1337	969	2564	6280
PDC	1204	1204	1234	1331
AL096803.4	532	532	532	532
AL096803.1	1021	1021	1021	1021
AL096803.3	677	677	677	677
AL049198.1	1731	1731	1731	1731
PTGS2	2274	1705	4510	5265
PACERR	829	829	829	829
PLA2G4A	1864	1864	2879	2879
ERVMER61-1	1632	1160	3266	11939
AL391813.1	282	282	282	282
FDPSP1	1079	1079	1079	1079
AL357559.1	273	273	273	273
SLC4A1APP2	1259	1259	1259	1259
AL645474.1	493	493	493	493
AL136372.2	1412	1412	1412	1412
AL136372.1	228	228	228	228
RN7SKP156	342	342	342	342
AL596211.1	2276	2276	2276	2276
AL592447.1	540	540	540	540
AL929288.1	746	746	746	746
AL929288.2	336	336	336	336
RPS3AP9	788	788	788	788
AL691515.1	2166	2166	2166	2166
AL691515.2	589	554	784	1202
LINC01035	895	895	1005	1087
GAPDHP75	943	943	943	943
RNA5SP73	108	108	108	108
LINC01701	447	447	447	447
AL591504.1	414	414	414	414
AL591504.2	1229	1229	1229	1229
AL359976.1	3400	3400	3400	3400
BRINP3	1036	558	3128	4275
AL354771.1	607	607	607	607
LINC01351	500	500	527	608
AL391645.1	512	512	512	512
LINC01720	2198	2198	2198	2198
AL139135.1	209	209	209	209
AL139135.2	441	441	441	441
AL138927.1	2444	2444	2444	2444
HNRNPA1P46	940	940	940	940
AL713866.1	3132	3132	3132	3132
AL713866.2	219	219	219	219
LINC01680	307	307	307	307
LINC02770	1793	1793	2053	2314
AL359081.1	599	599	615	780
RGS18	995	674	2142	2799
AL390957.1	1187	1136	2699	8536
AL513175.1	778	778	778	778
AL513175.2	443	443	443	443
RGS21	1796	1796	1796	1796
AL136987.1	976	976	1266	1403
RGS1	1165	852	2649	4077
RGS13	2401	1511	5118	5922
AL035407.2	378	378	378	378
AL035407.1	571	571	571	571
RGS2	806	773	1348	2092
RN7SKP126	299	299	299	299
ZNF101P2	1229	1229	1229	1229
UCHL5	1381	1329	5263	6597
SCARNA18B	135	135	135	135
RO60	2014	1824	7844	9098
GLRX2	2056	954	5620	6221
CDC73	2334	2103	5937	10545
MIR1278	81	81	81	81
B3GALT2	3547	3547	3547	3547
AL390863.1	313	313	313	313
LINC01031	1019	1057	1321	2018
