gene	mean	median	longest_isoform	merged
FKBP1B	1080	981	1601	1677
SF3B6	685	685	720	1125
FAM228B	1145	866	2616	4927
TP53I3	976	787	1653	2312
PFN4	841	661	1393	1605
RP11-507M3.1	1744	1744	2281	2400
AC008073.7	751	751	829	1190
FAM228A	944	719	1824	2281
AC008073.9	543	543	543	543
ITSN2	2621	2035	6122	11844
AC009228.1	1390	336	4658	5043
ENSG10010134366.1	128	128	128	128
HMGN2P20	273	273	273	273
RPL36AP13	317	317	317	317
RP11-306N14.1	2442	2442	2442	2442
NCOA1	3963	4745	7405	8982
RNA5SP88	109	109	109	109
RNU6-936P	107	107	107	107
PTRHD1	764	744	1120	1932
CENPO	1947	854	4272	5518
ADCY3	1905	894	5050	6456
RP11-443B20.1	1108	1108	1108	1108
DNAJC27	1873	561	4847	5624
RPS13P5	267	267	267	267
SNORD14	90	90	90	90
DNAJC27-AS1	2036	961	4869	5787
RP11-284O8.1	1808	1808	1808	1808
EFR3B	4149	3685	7486	10643
RN7SL856P	298	298	298	298
SUCLA2P3	1357	1357	1357	1357
POMC	1161	1128	1426	1538
LINC01381	466	466	466	466
DNMT3A	2639	1775	9501	13782
MIR1301	82	82	82	82
ARNILA	985	985	1552	1809
DTNB	1309	865	2474	7146
DTNB-AS1	414	414	414	414
ASXL2	4066	2192	12849	13238
TPM3P7	732	732	732	732
PTGES3P2	482	482	482	482
AC010150.1	506	506	506	506
NDUFB4P4	243	243	243	243
KIF3C	3048	3180	5462	6401
UQCRHP2	288	288	288	288
TRMT112P6	372	372	372	372
RAB10	1502	938	3561	3654
RNU6-942P	107	107	107	107
RPS2P15	820	820	820	820
EMP2P1	352	352	352	352
SMARCE1P6	1216	1216	1216	1216
AC011742.5	434	434	434	434
PPIL1P1	499	499	499	499
GAREM2	3191	4164	5138	5942
HADHA	2356	2688	3087	4331
HADHB	1441	1588	2883	4277
RP11-499P9.1	2642	2642	2717	2782
ADGRF3	2750	3423	4452	5761
SELENOI	3548	624	8126	8552
DRC1	1134	788	2487	3044
OTOF	4360	4954	7214	8025
FAM166C	1079	741	2363	2504
CIB4	655	609	768	1044
AC015977.6	567	567	567	567
RPL37P11	292	292	292	292
KCNK3	4073	4073	6191	6223
SLC35F6	2943	3671	3902	3902
CENPA	1046	1079	1389	1949
CDKN2AIPNLP2	352	352	352	352
DPYSL5	2612	1972	5178	7048
AC013472.4	306	306	306	306
MAPRE3	1045	939	1890	3628
MAPRE3-AS1	817	479	1966	2563
TMEM214	1496	919	2978	4909
AGBL5	1562	1261	3261	5283
AGBL5-AS1	407	407	407	407
RP11-503P10.1	659	659	659	659
AGBL5-IT1	339	339	339	339
RP11-195B17.1	480	480	480	480
OST4	486	458	559	600
EMILIN1	2660	2660	3890	3905
KHK	1517	1349	2411	3050
CGREF1	1288	1376	1931	4052
ABHD1	1361	1277	3107	4630
PREB	1449	1283	3057	3212
PRR30	1724	1724	2008	2008
TCF23	2727	2727	4882	5123
AC013403.13	263	263	263	263
SLC5A6	1151	728	3213	5588
ATRAID	782	612	1256	2019
CAD	1858	748	7286	8443
SLC30A3	1509	901	3448	5766
DNAJC5G	1421	1604	2065	2338
TRIM54	1305	1317	2027	2727
UCN	795	795	795	795
MPV17	854	749	2315	5625
GTF3C2	1288	770	3992	5839
GTF3C2-AS1	704	691	1053	3324
AC074117.10	1331	536	3060	3412
EIF2B4	1618	1620	4293	5312
SNX17	1376	1302	2400	3767
ZNF513	1324	1321	2144	2370
PPM1G	2266	2210	3752	3995
FTH1P3	584	584	584	584
NRBP1	1441	813	2887	5329
KRTCAP3	719	724	956	1403
IFT172	2596	2094	6271	15968
AC074117.13	397	397	397	397
RNU6-986P	102	102	102	102
FNDC4	1338	1612	1647	1937
GCKR	1021	745	2189	3149
C2orf16	11300	11300	16401	16402
ZNF512	2654	3466	3703	4400
RP11-158I13.2	1741	1741	1741	1741
CCDC121	1458	1472	2343	2845
GPN1	1420	1506	2496	3749
ENSG10010139760.1	127	127	127	127
SUPT7L	3244	2869	4296	5312
SLC4A1AP	2121	2540	2966	5207
LINC01460	2860	2860	2860	2860
MRPL33	498	517	729	1532
RBKS	1190	991	2151	3153
BABAM2	1157	874	1852	3392
MYG1P1	1080	1080	1080	1080
MIR4263	83	83	83	83
FAM133EP	706	706	706	706
ENSG10010135019.1	178	178	178	178
AC093690.1	2629	2482	3011	3201
RPL23AP34	410	410	410	410
FLJ31356	2925	2925	3001	3001
FOSL2	3456	3359	6713	7162
RP11-373D23.2	296	296	296	296
RP11-373D23.3	775	775	775	775
AC104695.4	849	849	849	849
PLB1	2134	1188	5513	8603
SNRPGP7	106	106	106	106
AC074011.2	581	581	581	581
RNA5SP89	108	108	108	108
AC097724.3	1496	1301	3541	6346
PPP1CB	1835	584	4916	5760
SPDYA	1206	898	2081	3483
RP11-713D19.1	426	426	426	426
TRMT61B	1007	685	1844	2064
WDR43	1071	603	3506	4103
SNORD92	85	85	85	85
SNORD53	78	78	78	78
SNORD53B	78	78	78	78
TOGARAM2	2202	720	7450	10673
PCARE	3942	3942	7303	7532
AC105398.3	682	682	963	975
CLIP4	1671	1781	4299	7781
ALK	2687	2513	6240	7382
RP11-328L16.1	733	733	733	733
RN7SL516P	297	297	297	297
AC016907.4	608	608	608	608
AC106870.1	691	691	691	691
AC106870.2	200	200	200	200
AC016907.3	1469	494	3563	4218
AC016907.2	435	435	435	435
YPEL5	1465	1335	2560	3421
SNORA10B	133	133	133	133
H3P5	276	276	276	276
LBH	946	550	2930	4532
RP11-776F5.1	1071	1071	1071	1071
LINC01936	2391	2246	2967	4650
RP11-182E7.1	177	177	177	177
LCLAT1	1685	621	5060	7517
RP11-523J2.1	2134	2134	2134	2134
CAPN13	1469	1215	2683	5191
AC092569.2	258	258	258	258
RP11-62F14.1	805	805	805	805
GALNT14	1135	844	2496	4344
AC009305.1	368	368	368	368
CAPN14	3789	3789	3792	3984
RNA5SP90	99	99	99	99
EHD3	4825	4825	4825	4825
AL121657.4	531	531	531	531
XDH	2257	581	5715	6064
SRD5A2	4519	4519	4519	4519
AL133247.2	646	646	646	646
AL133247.3	482	482	482	482
LINC01946	418	418	418	418
KRT18P52	846	846	846	846
AK2P2	405	405	405	405
RP11-1057B6.1	448	448	448	448
MEMO1	1354	1242	4505	5220
DPY30	731	631	1519	2725
CTC-336P14.1	308	308	308	308
SPAST	2619	2128	5268	9481
SLC30A6-DT	712	712	712	712
SLC30A6	3030	2359	5089	5410
DDX50P1	2400	2400	2400	2400
RNU6-647P	107	107	107	107
NLRC4	2980	3362	3416	3788
YIPF4	3384	636	11955	12239
AL133245.2	1365	1365	1365	1365
BIRC6	2866	582	15703	17858
BIRC6-AS1	697	697	697	697
AL133243.1	1621	1621	1621	1621
AL133243.2	3004	3004	3004	3004
MIR558	94	94	94	94
AL133243.3	366	366	366	366
BIRC6-AS2	521	589	830	1066
AL133243.4	3109	3109	3109	3109
TTC27	1226	660	3044	3443
MIR4765	77	77	77	77
LINC00486	1232	1343	2141	7713
LTBP1	2633	804	6502	7348
H2ACP2	258	258	258	258
RP11-558B7.1	1912	1912	1912	1912
RNA5SP91	119	119	119	119
RNA5SP92	110	110	110	110
MIR4430	49	49	49	49
RASGRP3	1514	613	4738	10749
RASGRP3-AS1	338	338	338	338
FAM98A	1519	843	3546	4919
RP11-816B18.1	2045	2045	2278	2407
ATP6V0E1P3	246	246	246	246
HNRNPA1P61	924	924	924	924
LINC01320	1084	955	1871	10109
MYADML	1298	951	2147	2528
SLC25A5P2	897	897	897	897
LINC01318	597	597	597	597
RP11-257N21.1	3389	3389	3389	3389
RP11-529E15.1	456	456	617	912
AC073218.3	665	665	1159	1197
AC012593.1	763	782	1144	4753
RN7SL602P	324	324	324	324
AC019064.1	499	499	499	499
SMIM7P1	228	228	228	228
AC012593.2	4039	4039	4039	4039
MIR548AD	82	82	82	82
RNU6-1117P	104	104	104	104
AC083939.1	126	126	126	126
MRPL50P1	384	384	384	384
RPL21P36	443	443	443	443
CRIM1-DT	366	366	366	366
CRIM1	1198	526	6060	7270
RP11-78I14.1	478	478	478	478
FEZ2	1441	1151	4495	8938
RP11-294L11.1	620	620	620	620
VIT	2159	2481	2810	3710
STRN	5818	2254	14174	14351
RP11-288C18.1	2618	2618	2618	2618
RNU6-577P	98	98	98	98
HEATR5B	1913	750	6937	8238
GPATCH11	2961	3704	3905	4040
EIF2AK2	6427	9800	10103	11036
ARL14EPP1	775	775	775	775
SULT6B1	495	223	1057	1355
RPL31P16	356	356	356	356
CEBPZOS	1109	695	3152	4700
CEBPZ	1494	611	3346	3512
RP11-423P10.2	3803	3803	3803	3803
NDUFAF7	1168	845	2974	3651
PRKD3	2273	727	6156	10269
AC007391.2	504	504	504	504
RNU6-939P	107	107	107	107
RP11-429J10.1	841	841	841	841
QPCT	898	813	1683	2676
RNU6-1116P	99	99	99	99
RP11-1173K8.1	1093	1093	1093	1093
AC006369.2	914	914	1281	1743
CDC42EP3	2739	2361	5124	9964
AC006369.3	384	384	384	384
AC010878.3	1047	1047	1047	1047
LINC00211	1052	701	2098	3806
RMDN2	1409	1659	2280	6031
RMDN2-AS1	584	609	1053	3282
CYP1B1	1577	745	5218	5985
CYP1B1-AS1	841	645	2596	10511
RP11-314C9.1	1947	1947	1947	1947
AC009229.6	351	351	351	351
RNU6-951P	107	107	107	107
RP11-314C9.2	282	282	282	282
AC009229.5	622	622	622	622
RPL7P12	750	750	750	750
GAPDHP25	1001	1001	1001	1001
ATL2	1330	769	3805	5810
LINC02613	1098	1180	1700	5386
RP11-382L24.1	1188	1188	1188	1188
LINC01883	380	380	380	380
RPLP0P6	954	954	954	954
RP11-541E12.1	504	504	570	880
HNRNPLL	2043	2049	4144	5932
AC011247.3	233	233	233	233
GALM	1091	834	2277	2616
AC074366.3	615	552	938	1086
SRSF7	1517	1491	2857	4045
GEMIN6	1916	1210	3705	4363
TTC39DP	1688	1688	1688	1688
NPLP1	530	530	530	530
DHX57	2315	1835	5519	7985
ASS1P2	1223	1223	1223	1223
AC018693.6	550	550	550	550
MORN2	681	706	919	1364
RNU6-851P	107	107	107	107
ARHGEF33	1517	604	4494	5500
RN7SL96P	283	283	283	283
RP11-173C1.1	1056	1056	1056	1056
SOS1	2234	579	8906	9649
SOS1-IT1	798	664	1191	1254
RNU6-198P	104	104	104	104
HSPE1P13	297	297	297	297
CDKL4	954	932	1567	2074
MAP4K3	1349	558	4335	6056
ENSG10010135283.1	135	135	135	135
RP11-449G16.1	477	477	477	477
MAP4K3-DT	2078	2413	4190	12609
TMEM178A	906	703	1664	2472
THUMPD2	1340	996	3148	3823
SLC8A1-AS1	512	472	956	8475
AC007253.1	889	889	889	889
SLC8A1	3925	2943	20987	21922
RP11-206M19.1	798	798	798	798
RP11-414K7.1	2467	2467	2467	2467
RP11-414K7.2	511	511	511	511
LINC01794	546	546	549	781
HNRNPA1P57	744	744	958	1271
RP11-459K11.1	2260	2260	2260	2260
LDHAP3	1008	1008	1008	1008
RPS12P4	399	399	399	399
LINC01913	1315	1323	2067	5084
RNU4-63P	118	118	118	118
LINC01914	807	807	974	1084
C2orf91	1496	935	3721	4356
AC013480.2	346	346	346	346
PKDCC	1088	773	2490	3913
EML4-AS1	604	604	657	947
EML4	2690	2750	5546	8354
COX7A2L	1329	853	3056	5605
ENSG10010139344.1	60	60	60	60
KCNG3	3682	3682	3709	3709
VDAC1P13	859	859	859	859
RPS13P3	450	450	450	450
MTA3	1878	768	5832	10580
AC025750.7	379	379	379	379
AC074375.1	192	192	192	192
RNU6-137P	108	108	108	108
OXER1	1781	1781	1781	1781
HAAO	1003	908	1522	2726
FTOP1	861	861	861	861
CHORDC1P1	980	980	980	980
AC016735.1	237	237	237	237
LINC01819	1677	1619	2393	4164
LINC02590	569	569	569	569
RNU6-242P	107	107	107	107
LINC02580	1369	1177	2327	3092
RP11-339H12.1	1908	1908	2460	2460
RP11-339H12.2	2633	2633	2633	2633
ZFP36L2	3693	3693	3693	3693
LINC01126	1646	1646	1646	1646
AC010883.5	398	398	398	398
THADA	2650	1975	6939	14197
RNU6-958P	106	106	106	106
RN7SL531P	282	282	282	282
PLEKHH2	2559	711	6994	9848
C1GALT1C1L	1279	1279	1279	1279
AC011242.5	1158	1158	1158	1158
RN7SKP66	231	231	231	231
DYNC2LI1	1111	923	2903	4618
ABCG5	2800	2828	3033	3720
ABCG8	4083	3058	7180	10179
LRPPRC	3520	3735	10249	34689
RNU6-1048P	107	107	107	107
RN7SL455P	282	282	282	282
RP11-808E20.1	639	639	639	639
AC019129.1	261	261	261	261
RNU6-566P	107	107	107	107
PDSS1P2	678	678	678	678
PPM1B-DT	1235	1235	1235	1235
PPM1B	1782	1703	3877	7105
RP11-24I5.1	3333	3333	3333	3333
RPL12P19	486	486	486	486
SLC3A1	1812	1637	2969	6541
PREPL	3190	3055	6273	8156
CAMKMT	743	623	1512	3994
LINC01833	1054	581	2880	3872
RP11-89K21.2	483	483	483	483
ENSG10010137772.1	87	87	87	87
ENSG10010135940.1	217	217	217	217
ENSG10010139661.1	75	75	75	75
ENSG10010138846.1	324	324	324	324
ENSG10010135677.1	271	271	271	271
ENSG10010136426.1	196	196	196	196
ENSG10010134239.1	201	201	201	201
SIX3-AS1	700	700	844	1151
SIX3	2713	2713	2713	2713
AC012354.6	2685	2685	2685	2685
KRTCAP2P1	461	461	461	461
SIX2	2206	2206	2206	2206
AC093702.1	367	367	367	367
LINC01121	1351	1442	2226	4867
AC009236.2	553	553	553	553
RP11-421J10.2	2647	2647	2647	2647
RP11-421J10.1	1268	1268	1268	1268
SRBD1	1572	655	3667	5045
RN7SL414P	294	294	294	294
PRKCE	1010	621	5749	9978
PRKCE-AS1	374	374	374	374
RPL26P15	368	368	368	368
AC017006.2	464	464	464	464
AC017006.3	364	364	364	364
RPL36AP14	318	318	318	318
EPAS1	1402	661	5155	7291
LINC01820	707	576	1192	1266
LINC02583	616	626	741	1483
AC018682.8	545	545	545	545
RP11-417F21.2	478	478	478	478
RN7SL817P	288	288	288	288
TMEM247	680	680	680	680
ATP6V1E2	1325	1228	2334	5303
RHOQ	1170	701	4780	6424
RHOQ-AS1	1519	1519	1519	1519
PIGF	1229	855	3454	4914
CRIPT	4023	4023	6323	6931
RP11-536C12.1	1909	1909	1909	1909
LINC01118	1348	1305	1947	3360
SOCS5	3209	3614	4771	7490
LINC01119	1386	1211	2350	4070
AC016722.3	652	652	652	652
AC016722.4	1835	1835	1835	1835
MCFD2	1800	739	4210	5942
TTC7A	2736	2948	5095	7180
RP11-15I20.1	274	274	274	274
AC093732.1	504	504	504	504
STPG4	826	775	1621	3203
RP11-761B3.1	983	983	983	983
AC073283.7	860	860	860	860
CALM2	1388	1165	4502	7114
EPCAM-DT	1058	825	1892	3594
AC106869.2	1229	1369	2252	2351
BCYRN1	200	200	200	200
EPCAM	1108	1126	1547	2430
RN7SKP119	273	273	273	273
MIR559	96	96	96	96
MSH2	3623	3115	7893	13674
KCNK12	7198	7198	13564	14022
MSH2-OT1	565	434	899	1295
AC079250.1	531	531	531	531
MSH6	2743	3429	7669	10955
NME2P2	395	395	395	395
AC006509.7	634	634	634	634
FBXO11	3115	2687	8320	12759
RPL36AP15	266	266	266	266
RPS27AP7	455	455	455	455
AC079807.2	504	440	656	856
AC079807.4	1275	1286	1808	8057
PPIAP62	481	481	481	481
VN1R18P	902	902	902	902
RN7SKP224	325	325	325	325
FOXN2	2594	1414	5437	5482
RNU4-49P	140	140	140	140
PPP1R21-DT	555	555	555	555
PPP1R21	1984	2481	3208	3998
RNU6-282P	103	103	103	103
STON1	3999	5529	5614	7709
STON1-GTF2A1L	2609	3662	3824	4294
GTF2A1L	921	600	1618	2052
RP11-310N16.1	2103	2103	2103	2103
TPT1P11	498	498	498	498
LHCGR	1850	1997	3076	5000
ELOBP3	294	294	294	294
RP11-460M2.1	2698	2698	2698	2698
CTBP2P5	1264	1264	1264	1264
FSHR	1454	936	2762	3160
MIR548BA	56	56	56	56
RP11-152D8.1	1141	1141	1429	2096
RNU6-439P	106	106	106	106
RP11-443F4.1	687	687	687	687
RPL7P13	741	741	741	741
SNORA75	130	137	150	704
NRXN1	1999	1000	9375	26509
RP11-737H13.1	1217	1217	1217	1217
MTCO1P42	726	726	726	726
RP11-358H12.1	895	895	895	895
MIR8485	91	91	91	91
AC007560.1	237	237	237	237
RP11-391D19.1	1852	1852	1852	1852
AC007682.1	3939	3939	3939	3939
RP11-545K2.1	6246	6246	6246	6246
KNOP1P3	426	426	426	426
CRYGGP	145	145	145	145
AC097463.2	142	142	142	142
CCDC12P1	481	481	481	481
RP11-389K20.1	2185	2185	2185	2185
ZNF863P	417	417	417	417
LINC01867	712	712	712	712
GGCTP3	339	339	339	339
AC139712.4	639	639	639	639
CRTC1P1	1875	1875	1875	1875
FTH1P6	320	320	320	320
MIR4431	94	94	94	94
AC010967.2	585	583	719	839
AC010967.3	333	333	333	333
AC010967.1	213	213	213	213
ENSG10010134720.1	183	183	183	183
AC069157.1	137	137	137	137
ASB3	1190	750	2648	6735
RNU6-997P	107	107	107	107
CHAC2	1309	1309	1309	1309
ERLEC1	1739	2013	2446	2592
MIR3682	84	84	84	84
GPR75	2094	2094	2094	2094
PSME4	2375	886	7250	10392
ACYP2	1068	993	1913	4964
RPL21P30	412	412	412	412
HMGB1P31	427	427	427	427
AC008280.3	307	307	307	307
RP11-477N3.1	732	732	732	732
RNU7-172P	64	64	64	64
TSPYL6	3052	3052	3052	3052
C2orf73	1035	729	1975	2738
SPTBN1	5739	3332	10226	18473
SPTBN1-AS1	536	536	536	536
RPL23AP32	459	459	459	459
AC092839.4	377	377	377	377
AC093110.3	728	728	854	1236
EML6	2712	507	9947	16317
EML6-AS1	601	601	601	601
RP11-30C22.1	562	562	562	562
RNU7-81P	64	64	64	64
RTN4	2234	1898	4697	6644
RNU6-433P	104	104	104	104
CLHC1	1216	594	5330	6642
AC012358.7	916	916	916	916
CDPF1P1	1434	1434	1434	1434
RPS27A	672	593	1159	2941
MTIF2	1100	761	2536	3374
PRORSD1P	1107	626	2154	2204
AC012358.8	711	687	1231	5246
CCDC88A	3602	2691	9751	33942
BTF3P5	467	467	467	467
RNU6-775P	96	96	96	96
RNU6-221P	99	99	99	99
RNU6-634P	106	106	106	106
CFAP36	1035	1125	1575	2705
PPP4R3B	3178	3645	5506	8217
ENSG10010138111.1	148	148	148	148
PPP4R3B-DT	465	465	465	465
PNPT1	2012	1281	4549	5291
EFEMP1	1011	580	3024	3962
RN7SKP208	361	361	361	361
RP11-481J13.1	1275	1275	1275	1275
MIR217HG	900	900	900	900
MIR217	110	110	110	110
MIR216A	110	110	110	110
MIR216B	82	82	82	82
LINC01813	712	712	712	712
RP11-482H16.1	2289	2289	2289	2289
AC007743.1	3037	3469	3495	4369
CCDC85A	4114	4114	4114	4114
RNA5SP93	114	114	114	114
PPIAP63	264	264	264	264
EIF2S2P7	987	987	987	987
RP11-111G13.1	1907	1977	2219	4548
RP11-127H13.1	379	379	379	379
ENSG10010138420.1	65	65	65	65
ACTG1P22	979	979	1099	1701
VRK2	1678	1821	2657	3531
RP11-103P16.1	1097	1097	1097	1097
FANCL	989	856	1698	2412
RP11-334G22.1	338	338	338	338
EIF3FP3	1086	1086	1086	1086
LINC01795	1237	1326	1469	1520
LINC01122	1495	1267	4077	12045
AC007238.1	1741	1741	1741	1741
RP11-179A20.1	1650	1650	1650	1650
LINC01793	2036	2036	2036	2036
RP11-444A22.1	663	663	849	1201
AC007131.2	841	784	1835	5162
AC007179.1	773	773	1109	1180
RP11-569H17.1	235	235	235	235
RNU6-508P	103	103	103	103
RNA5SP94	108	108	108	108
RP11-462D13.1	388	388	388	388
RP11-444A22.2	1252	1252	1252	1252
MIR4432HG	2182	1754	5176	8996
RP11-158I21.1	1956	1956	1956	1956
RNU1-32P	159	159	159	159
MIR4432	84	84	84	84
BCL11A	2119	1329	6102	24514
AC009970.1	432	432	432	432
RN7SL361P	298	298	298	298
IFITM3P9	372	372	372	372
RPL26P13	437	437	437	437
RNU6-612P	102	102	102	102
ATP1B3P1	821	821	821	821
PAPOLG	3667	3511	7348	8479
LINC01185	2162	2162	2620	4095
RN7SL632P	266	266	266	266
RPL21P33	484	484	484	484
REL	8173	11108	11255	13172
RNU4-51P	140	140	140	140
RP11-373L24.1	5702	5702	5702	5702
NONOP2	1231	1231	1231	1231
RPS12P3	401	401	401	401
PUS10	2444	1523	6366	7651
RNA5SP95	137	137	137	137
PEX13	1745	1108	4472	5910
KIAA1841	2503	2640	4578	7992
RP11-493E12.3	1383	1383	1383	1383
AC016747.3	1113	743	2532	3109
C2orf74	793	802	1097	1517
RP11-493E12.1	328	332	364	884
AHSA2P	1858	1509	6574	9083
USP34	1747	609	11675	18443
RP11-493E12.2	791	791	791	791
RP11-479F13.1	397	397	397	397
AC016894.1	311	311	311	311
SNORA70B	135	135	135	135
USP34-DT	1143	1153	2010	2409
XPO1	3923	4344	8930	23843
RP11-355B11.3	1266	1266	1266	1266
RP11-355B11.1	621	621	621	621
RPS29P10	166	166	166	166
RNU6-1145P	107	107	107	107
AC108039.1	609	609	609	609
RPS24P7	246	246	246	246
AC108039.3	359	359	359	359
FAM161A	2613	3579	4027	5258
RPL31P30	361	361	361	361
RP11-681L4.2	2034	2034	2034	2034
CCT4	1415	1449	2376	2701
AC107081.5	802	802	802	802
RP11-681L4.4	1200	1200	1200	1200
COMMD1	672	686	911	2392
AC018462.2	1136	1136	1684	1836
RPSAP26	741	741	741	741
RP11-270B14.1	395	395	395	395
B3GNT2	2598	2598	2761	2859
MIR5192	92	92	92	92
RN7SL51P	285	285	285	285
RP11-642D6.1	636	636	636	636
AC093159.1	424	424	424	424
RN7SL18P	291	291	291	291
TMEM17	2083	2136	2460	2985
RPL37P13	279	279	279	279
RPL21P37	477	477	477	477
AC092155.4	993	897	3548	7606
PSAT1P2	972	972	972	972
RSL24D1P2	366	366	366	366
EHBP1	1483	628	5165	8224
CTD-2010B19.1	1670	1670	1670	1670
AC007098.1	251	251	251	251
RPS20P9	367	367	367	367
AC009501.4	902	766	2069	3314
OTX1	1635	1469	2861	4833
RP11-511I11.2	1352	1352	1352	1352
RP11-261A24.1	1171	1171	1171	1171
RPL27P5	312	312	312	312
DBIL5P2	972	972	1692	1692
WDPCP	1916	1476	5408	13600
MTFR2P1	1125	1125	1125	1125
RP11-391A7.1	1377	1377	1377	1377
MDH1	942	850	1647	4990
PRELID1P6	654	654	654	654
RPS4XP5	1051	1051	1334	1584
RPL27P6	406	406	406	406
CSP1	778	778	778	778
HNRNPA1P66	934	934	934	934
UGP2	1148	747	4397	6791
ENSG10010139579.1	143	143	143	143
VPS54	3483	3965	4725	5447
AC012368.1	560	560	560	560
PELI1	1392	650	3716	4091
AC074289.1	1732	1700	2844	8819
LINC00309	2120	2120	3307	3878
RP11-547M24.1	219	219	219	219
AC114752.1	470	470	528	551
AC114752.3	404	404	404	404
MIR4433B	102	102	102	102
MIR4433A	81	81	81	81
RPL23AP37	549	549	549	549
LGALSL-DT	1252	723	2507	3197
AC008074.5	429	429	429	429
LGALSL	1755	607	3856	3933
LINC01805	572	572	572	572
RP11-568N6.1	1907	1907	1907	1907
AFTPH	2832	2811	4674	5767
MIR4434	53	53	53	53
RNU6-100P	106	106	106	106
LINC02579	1604	1604	1822	2029
SERTAD2	2311	1068	5549	6274
AC007365.3	627	627	627	627
RPS10P9	458	458	458	458
RN7SL341P	298	298	298	298
RP11-323F11.1	1746	1746	1746	1746
LINC01800	1977	1977	1977	1977
LINC02245	1680	1433	2928	6157
RN7SL211P	276	276	276	276
RPL11P1	582	582	582	582
SLC1A4	2559	1217	5789	6941
RNU6-548P	115	115	115	115
LINC02576	756	756	1018	1133
CEP68	3563	3768	5803	8623
RAB1A	1633	1565	2448	3313
SNORA74	178	180	199	353
RP11-420C9.1	1183	1183	2124	2124
VDAC2P5	881	881	881	881
ACTR2	1807	1429	3783	4312
SPRED2	1347	788	4519	5505
AC012370.2	530	530	530	530
AC074391.1	1283	1021	3085	12344
AC012370.3	971	915	1624	2736
DNAJB12P1	793	793	793	793
RPS15AP15	306	306	306	306
RN7SL635P	296	296	296	296
VTRNA2-2P	103	103	103	103
AC007389.3	1656	1656	1656	1656
RP11-418H16.1	744	744	744	744
KRT18P33	1043	1043	1043	1043
RP11-340F16.2	3495	3495	3495	3495
AC118345.1	366	366	366	366
AC092669.6	964	964	1024	1228
MIR4778	80	80	80	80
LINC01873	1679	1679	1679	1679
MEIS1-AS3	707	707	707	707
MEIS1	1624	564	5111	10942
MEIS1-AS2	1029	690	1813	2661
LINC01798	940	618	1786	3913
LINC01797	750	765	1241	1883
DNMT3AP1	1565	1565	1565	1565
AC009474.2	136	136	136	136
LINC01799	606	544	1061	1675
LINC01628	422	422	422	422
AC007403.3	567	567	567	567
LINC01828	1264	724	4482	8246
LINC01829	1186	1230	2100	4330
AC023115.4	574	574	574	574
ETAA1	4172	4029	5687	7477
LINC02831	950	920	1521	3501
AC010987.5	167	167	167	167
RP11-553M15.1	1379	1379	1379	1379
LINC01812	725	725	725	725
FBXL12P1	939	939	939	939
C1D	1250	842	2241	3565
RP11-474G23.4	175	175	175	175
WDR92	1339	1340	2591	4066
PPIAP64	483	483	483	483
RP11-474G23.1	2306	2306	2306	2306
PNO1	1133	616	2242	2630
PPP3R1	1519	851	3024	3364
RP11-474G23.2	700	700	700	700
RP11-474G23.3	979	979	979	979
CNRIP1	1445	1620	1896	3548
AC015969.3	1416	1416	1416	1416
PLEK	1751	1751	2760	3205
WDR4P2	1800	1800	1800	1800
FBXO48	5699	5699	5699	5699
APLF	2317	2180	3906	7124
AC130709.1	1212	1212	1212	1212
PROKR1	4287	4287	4287	4287
ARHGAP25	1503	1227	2969	5476
LINC01890	1093	1065	1310	1915
LINC01888	498	484	574	715
BMP10	6036	6036	6036	6036
GKN3P	546	546	546	546
GKN2	1110	1110	1498	1576
GKN1	718	753	820	1155
ANTXR1	2494	1989	5858	17891
RP11-790N8.1	1958	1958	1958	1958
MIR3126	74	74	74	74
RNA5SP96	107	107	107	107
RNU6-1216P	107	107	107	107
RP11-85D18.1	547	547	547	547
GFPT1	5296	5906	8665	8851
NFU1	738	665	1058	1834
AAK1	3564	965	21157	24843
RN7SL604P	296	296	296	296
SNORA36C	132	132	132	132
RPL36AP16	318	318	318	318
B3GALNT1P1	975	975	975	975
ANXA4	1477	740	4418	11060
AC092431.3	420	420	420	420
GMCL1	1572	825	4161	4892
RP11-401N16.2	425	425	425	425
RPL23AP92	255	255	255	255
SNRNP27	894	766	1425	1897
MXD1	2343	921	5580	6351
ASPRV1	1543	1543	1543	1543
PCBP1-AS1	1381	887	4755	32764
RN7SL470P	259	259	259	259
PCBP1	1727	1727	1727	1727
AC016700.2	448	448	448	448
MRPL36P1	312	312	312	312
LINC01816	662	662	662	662
C2orf42	844	569	2524	3573
TIA1	1228	624	4634	6607
MIR1285-2	88	88	88	88
RPL39P15	156	156	156	156
PCYOX1	1846	802	5339	5864
SNRPG	555	515	1093	1764
FAM136A	1388	1373	2398	3086
AC022201.5	287	287	287	287
