gene	mean	median	longest_isoform	merged
AL049646.1	1207	1112	2051	2796
ZNF133	2076	2337	4072	5417
AL049646.2	258	258	258	258
RN7SKP74	309	309	309	309
AL049646.3	341	341	341	341
RNU2-56P	192	192	192	192
RN7SL14P	298	298	298	298
AL050321.1	404	404	404	404
KAT14	1802	953	3625	4260
PET117	1156	1156	1156	1156
AL160411.1	113	113	113	113
RNU7-137P	62	62	62	62
RPL15P1	609	609	609	609
AL160411.2	395	395	395	395
OVOL2	862	777	1584	2212
PTMAP3	333	333	333	333
MGME1	1445	1776	2230	2230
SNX5	1346	847	3577	7885
SNORD17	237	237	237	237
RNU6-192P	100	100	100	100
AL035045.1	632	632	632	632
BANF2	491	443	623	1334
RRBP1	3239	3296	5145	7111
DSTN	2014	1847	3409	3643
AL132765.1	556	556	556	556
RN7SKP69	322	322	322	322
BFSP1	1510	2059	2217	3372
AL132765.2	355	355	355	355
PCSK2	3015	2809	4713	7035
DYNLT3P1	265	265	265	265
AL359511.3	3140	3140	3140	3140
AL359511.2	915	915	1605	1682
RNU1-131P	162	162	162	162
RNU6-27P	105	105	105	105
AL031684.1	200	200	200	200
AL121892.1	831	831	831	831
OTOR	1043	1056	1503	2225
SNRPB2	1511	1594	2398	2595
AL034428.1	791	791	1104	1556
AL135938.2	297	297	297	297
AL135938.1	101	101	101	101
RPLP0P1	361	361	361	361
AL049794.2	364	364	364	364
AL049794.1	776	776	776	776
KIF16B	3108	3558	5262	7724
AL161941.1	3122	3122	3301	3431
PPIAP17	459	459	459	459
EIF4A1P4	1215	1215	1215	1215
EIF4A1P10	1217	1217	1217	1217
EIF4A1P2	1221	1221	1221	1221
MACROD2	1588	867	4980	11716
AL079338.1	1924	1924	1924	1924
ENSAP1	328	328	328	328
AL121584.1	519	519	519	519
RNA5SP475	110	110	110	110
RNU6-115P	107	107	107	107
RNU6-1159P	107	107	107	107
AL138808.1	388	388	388	388
MACROD2-AS1	731	597	1232	1888
RPS10P2	496	496	496	496
MACROD2-IT1	593	593	663	953
RNF11P2	445	445	445	445
AL121582.1	1239	1239	1239	1239
RNU6-228P	106	106	106	106
FLRT3	3457	4777	4978	5192
RN7SL864P	286	286	286	286
AIMP1P1	950	950	950	950
RPS3P1	188	188	188	188
SEL1L2	1446	1712	2342	3586
RNU6-278P	109	109	109	109
NDUFAF5	821	673	2572	4164
ESF1	2330	2330	3199	3199
TASP1	1281	993	2348	2990
GAPDHP2	998	998	998	998
AL121782.1	412	412	412	412
ISM1	3061	3061	3061	3061
AL050320.1	445	445	445	445
ISM1-AS1	652	652	652	652
SPTLC3	1655	645	6197	8669
AL109983.1	645	645	645	645
LINC01723	1014	947	1470	2893
AL133331.1	932	932	932	932
LINC01722	2758	2758	2758	2758
AL078623.1	890	890	901	1189
PA2G4P2	845	845	1206	1420
AL109838.1	1661	1661	3043	3043
AL136460.1	474	474	474	474
BTBD3	2410	826	5146	6117
AL035448.1	1736	1736	1736	1736
LINC00687	609	521	1067	1821
AL080274.1	220	220	220	220
RN7SKP111	267	267	267	267
AL161938.1	2171	2171	2171	2171
PGAM3P	357	357	357	357
AL109837.1	650	650	650	650
AL109837.3	3584	3584	3584	3584
AL109837.2	301	301	301	301
RPS11P1	468	468	468	468
AL049649.1	1102	1011	1705	3356
C20orf187	1025	1173	1224	1828
AL158042.1	460	460	460	460
AL050403.2	747	548	1655	2649
AL050403.1	1166	1156	1561	2431
FAT1P1	507	507	507	507
AL135937.1	733	733	733	733
LINC01752	736	736	848	924
JAG1	2152	1343	5949	9301
MIR6870	60	60	60	60
SLX4IP	2242	583	5698	6156
MKKS	3610	2643	6707	7008
AL034430.1	862	862	862	862
AL034430.2	192	192	192	192
SNAP25-AS1	2521	2515	5071	14117
RPL23AP6	457	457	457	457
HIGD1AP15	281	281	281	281
AL023913.1	722	722	722	722
SNAP25	1457	2050	2265	3361
AL354824.1	641	641	934	985
AL354824.2	1414	1414	1462	1546
ANKEF1	2928	2805	5383	5822
AL109754.1	253	253	253	253
PARAL1	1034	1034	1034	1034
AL034427.1	1837	1837	1837	1837
PAK5	4628	4610	4777	4926
AL353612.1	458	458	458	458
AL353612.2	545	545	545	545
LAMP5	1572	1572	1819	2060
LAMP5-AS1	1886	1886	1886	1886
PLCB4	3924	5465	5826	6892
AL121898.1	264	264	264	264
AL445567.2	496	496	496	496
AL445567.1	143	143	143	143
PLCB1	2588	2926	7317	15156
RNU105B	234	234	234	234
PLCB1-IT1	313	313	373	560
PHKBP1	1949	1949	1949	1949
AL021396.1	1710	1922	3645	5067
TMX4	2069	833	6136	6501
HAO1	1755	1755	1755	1755
AL021879.1	286	286	286	286
AL031679.1	465	465	465	465
RN7SL547P	313	313	313	313
MIR8062	85	85	85	85
LINC01706	1002	998	1265	1392
LINC01751	1766	1766	1766	1766
AL080248.1	1717	2140	2203	2332
LINC01428	877	877	877	877
AL096799.1	377	377	377	377
BMP2	3537	3537	3537	3537
LINC01713	802	804	899	1307
CASC20	1536	1536	1536	1536
AL109618.3	422	422	422	422
AL109618.2	245	245	245	245
FERMT1	3025	3223	5088	5296
AL118505.1	1913	1913	1913	1913
LRRN4	2915	2915	2915	2915
CRLS1	1670	973	3905	5289
AL035461.4	5844	5844	5844	5844
MCM8-AS1	970	970	970	970
RN7SL498P	273	273	273	273
AL035461.3	516	516	516	516
MCM8	3607	3629	3784	3881
AL035461.2	332	332	332	332
AL035461.1	113	113	113	113
TRMT6	2390	2939	3035	3785
KANK1P1	1224	1224	1224	1224
CHGB	1879	2045	2463	4463
RNU1-55P	161	161	161	161
SHLD1	807	541	1659	2072
GPCPD1	2749	1466	6606	7429
EIF4EP1	645	645	645	645
AL109935.1	467	467	467	467
RPS18P1	239	239	239	239
AL121757.2	1587	1587	1587	1587
LINC00658	1363	1380	1821	2861
AL121757.3	313	313	313	313
RNA5-8SP7	163	163	163	163
PROKR2	1155	1155	1155	1155
CDS2	2813	1813	9050	11742
PCNA	1311	1311	1348	1392
AL121924.1	123	123	123	123
AL121924.2	87	87	87	87
TMEM230	1372	1563	1730	3046
RNA5SP474	90	90	90	90
AL121890.4	613	613	613	613
AL121890.5	291	291	291	291
AL121890.2	455	455	455	455
AL121890.3	509	509	509	509
AL121890.1	205	205	205	205
SLC23A2	3475	1896	6910	7438
AL389886.1	143	143	143	143
RASSF2	5318	5309	5417	5749
AL133396.2	404	404	404	404
PRNT	2052	1994	2338	2341
AL133396.1	687	687	687	687
PRND	4007	4007	4007	4007
PRNP	1659	1645	2540	2738
RPS4XP2	1671	1671	2552	2552
AL121916.1	307	307	307	307
AL121781.1	168	168	168	168
AL139350.1	837	992	1112	1404
ADRA1D	1733	1733	2962	3022
LINC01433	830	830	842	949
SMOX	1374	1324	2321	2933
AL356414.1	686	686	686	686
RPL21P2	477	477	477	477
RNF24	4766	5244	7412	7638
PANK2	1979	1767	5108	6273
AL031670.1	691	691	691	691
MIR103A2	78	78	78	78
MIR103B2	62	62	62	62
AL353194.1	435	435	435	435
MAVS	11611	11611	11680	11718
AP5S1	2379	1846	5718	5838
AL109804.1	564	564	564	564
LINC01730	841	841	841	841
CDC25B	2053	1977	3601	4319
CENPB	2903	2903	2903	2903
SPEF1	1583	1647	1913	1913
C20orf27	1470	1525	1886	2415
HSPA12B	3031	3031	3093	3093
SIGLEC1	4753	4328	6742	8129
ADAM33	2896	2856	3685	6090
GFRA4	1336	1460	1506	1660
ATRN	6242	6242	8681	8681
SF3A3P1	1509	1509	1509	1509
AL353193.1	269	269	269	269
AL117334.2	1933	1933	1933	1933
C20orf194	4165	3531	6831	8485
AL117334.1	212	212	212	212
UBE2V1P1	445	445	445	445
RNU6-1019P	127	127	127	127
AL109976.1	5435	5435	5435	5435
SLC4A11	2354	2779	3236	4485
ITPA	824	954	1030	1961
DDRGK1	1374	1085	2848	3197
LZTS3	3902	4144	5208	5346
UBOX5	2717	2927	4484	4753
FASTKD5	2848	2848	2848	2848
UBOX5-AS1	1106	1106	1788	2023
RN7SL555P	327	327	327	327
AVP	619	619	619	619
OXT	513	513	513	513
MRPS26	1017	1017	1017	1017
GNRH2	488	417	763	828
PTPRA	2465	3130	3716	4537
VPS16	1384	954	2708	3440
PCED1A	1213	1178	1980	2319
TMEM239	2232	2232	3893	3893
AL035460.1	1863	1863	1863	1863
C20orf141	655	655	730	754
CPXM1	2370	2370	2370	2370
RPL19P1	428	428	428	428
EBF4	1706	2002	2889	3685
AL049712.1	762	762	762	762
IDH3B	1111	1134	1722	2945
NOP56	1232	929	2995	5217
SNORD57	73	73	73	73
SNORD56	71	71	71	71
SNORD86	86	86	86	86
SNORA51	132	132	132	132
SNORD110	75	75	75	75
MIR1292	66	66	66	66
TMC2	3106	3166	3478	5177
ZNF343	1982	1028	3657	4949
AL049650.2	822	822	822	822
SNRPB	1048	1008	1152	1276
AL049650.1	105	105	105	105
TGM6	1692	2158	2299	2299
TGM3	1580	1580	2642	2693
AL121899.2	2856	2856	2856	2856
AL121899.1	474	474	535	545
AL121899.4	713	713	713	713
AL121899.3	933	933	933	933
STK35	4033	4033	6472	6841
AL359916.1	1785	1785	1785	1785
RPL7P2	269	269	269	269
PDYN-AS1	1852	1852	1906	3230
PDYN	1074	577	2694	3478
SIRPA	4022	3965	4430	4933
AL117335.1	755	678	934	1586
AL109809.4	1338	957	2976	4229
AL109809.1	1170	1359	1413	1581
CKAP2LP1	2174	2174	2174	2174
SIRPB1	929	823	1961	4916
SIRPB3P	1101	1101	1101	1101
AL109809.2	484	484	484	484
AL049634.2	394	394	559	788
AL109809.3	246	246	246	246
RN7SL561P	281	281	281	281
SIRPG	1121	1044	1734	2243
SIRPG-AS1	2886	2886	2886	2886
AL049634.3	443	443	443	443
SIRPD	685	819	822	822
AL049634.1	1725	1725	1725	1725
RNU6-917P	104	104	104	104
SIRPB2	1209	1109	2674	4669
NSFL1C	1652	863	3804	6548
FKBP1A	1012	742	1725	2509
AL136531.2	905	905	1237	1448
MIR6869	59	59	59	59
SDCBP2-AS1	1704	2067	2412	5292
AL136531.1	482	482	482	482
SDCBP2	1214	1343	1562	2534
AL136531.3	3645	3645	3645	3645
SNPH	4685	5160	5579	5695
RAD21L1	1261	1320	1808	2758
C20orf202	1609	1609	1609	1609
AL031665.1	579	579	579	579
PSMF1	2078	705	7421	9625
TMEM74B	1063	964	1669	2153
ACTG1P3	1115	1115	1115	1115
AL110114.1	1587	1571	2671	7607
RSPO4	1329	703	2662	2770
ANGPT4	2190	1356	4711	4785
FAM110A	1891	1808	2574	2725
RPS10P5	497	497	497	497
SLC52A3	2410	2657	3072	3326
SCRT2	3248	3248	3248	3248
AL121758.1	2749	2749	2749	2749
SRXN1	2689	2689	2689	2689
TCF15	1550	1550	1550	1550
CSNK2A1	2698	2473	12862	28923
AC023946.1	106	106	106	106
TBC1D20	3545	3738	5208	5985
AL121747.1	121	121	121	121
RBCK1	1561	1344	2832	4132
TRIB3	1356	1271	2094	2910
NRSN2	1096	798	2132	2933
NRSN2-AS1	2205	1916	4220	6291
SOX12	4690	4690	4690	4690
AL034548.2	612	612	612	612
ZCCHC3	2735	2735	2735	2735
C20orf96	1527	1569	1601	1723
AL034548.1	291	291	291	291
DEFB132	2134	2134	2134	2134
DEFB129	705	705	705	705
DEFB128	403	403	403	403
DEFB127	512	512	512	512
DEFB126	402	402	470	470
DEFB125	1199	1199	1206	1302
DEFB115	267	267	267	267
DEFB116	309	309	309	309
RPL31P3	327	327	327	327
HAUS6P2	2389	2389	2389	2389
HAUS6P1	1378	1378	1378	1378
RNA5SP480	107	107	107	107
DEFB118	1173	1173	1173	1173
DEFB117	154	154	154	154
AL031650.1	128	128	128	128
DEFB119	436	462	498	782
DEFB121	392	392	445	566
DEFB122	310	310	424	472
DEFB123	355	355	355	355
DEFB124	389	389	563	721
REM1	1292	1292	1663	1687
LINC00028	592	592	592	592
HM13	1085	855	4106	7619
AL110115.1	364	364	364	364
MCTS2P	670	670	670	670
HM13-IT1	351	351	351	351
HM13-AS1	482	482	482	482
AL110115.2	314	314	314	314
RNU6-384P	104	104	104	104
ID1	1087	1087	1212	1212
MIR3193	52	52	52	52
COX4I2	466	396	665	665
BCL2L1	1383	914	2564	3305
BCL2L1-AS1	205	205	205	205
ABALON	1901	1901	1901	1901
TPX2	3543	3543	3609	3609
AL160175.1	240	240	240	240
MYLK2	2303	2342	2930	3073
FOXS1	1303	1303	1303	1303
DUSP15	1151	1145	1732	3790
TTLL9	2363	2087	4494	4943
PDRG1	2229	2229	2229	2229
XKR7	7698	7698	7698	7698
AL031658.2	652	652	652	652
AL031658.1	3181	2817	4235	6247
RNA5SP481	48	48	48	48
CCM2L	2592	2592	2630	2630
RNA5SP482	126	126	126	126
HCK	1857	1970	2263	3131
TM9SF4	2100	2222	4024	5427
AL049539.1	453	453	453	453
RSL24D1P6	294	294	294	294
TSPY26P	2589	2589	3858	4026
PLAGL2	5629	5629	5629	5629
AC025538.1	1488	1488	1488	1488
POFUT1	1784	959	5206	6410
MIR1825	53	53	53	53
AL121897.1	727	727	727	727
KIF3B	6099	6099	6099	6099
AL121583.1	661	661	661	661
ASXL1	2235	1062	8042	13716
NOL4L	1853	1050	6530	9477
AL034550.1	989	989	989	989
AL034550.3	1474	1474	1474	1474
AL034550.2	1817	1817	1817	1817
AL133343.2	472	472	472	472
NOL4L-DT	819	819	848	872
AL133343.1	370	370	370	370
C20orf203	2903	2903	5138	5138
FO393400.1	2481	2724	2774	4193
COMMD7	1423	1616	1972	2563
DNMT3B	3653	4153	4347	4640
MAPRE1	2555	2555	2555	2555
AL035071.2	462	462	462	462
AL035071.1	2158	2158	2158	2158
EFCAB8	1410	628	3951	4525
SUN5	862	841	1254	1477
BPIFB2	1276	1276	1788	1845
BPIFB6	1516	1516	1670	1676
PUDPP3	488	488	488	488
BPIFB3	1454	1454	1454	1454
BPIFB4	1438	1377	2446	2735
BPIFA2	1084	1084	1127	1177
SOCS2P1	555	555	555	555
BPIFA4P	779	672	1203	1724
AL121901.1	366	366	366	366
BPIFA3	1315	1140	2439	2620
BPIFA1	1024	1040	1071	1077
BPIFB1	1178	1150	1939	3225
BPIFB5P	564	564	564	564
CDK5RAP1	1232	902	2623	4537
SNTA1	1694	1694	2206	2207
CBFA2T2	4499	3509	7824	9369
AL121906.2	720	720	720	720
NECAB3	1032	885	2137	4320
C20orf144	1380	1380	2238	2383
ACTL10	1581	1581	1581	1581
AL121906.1	440	440	440	440
E2F1	2692	2692	2692	2692
PXMP4	2464	989	5427	5456
ZNF341	3338	3314	3661	5531
AL050349.1	170	170	170	170
RPL31P2	378	378	378	378
ZNF341-AS1	514	464	655	714
CHMP4B	1592	1592	1592	1592
TPM3P2	722	722	722	722
PIGPP3	423	423	423	423
RALY-AS1	2404	2160	4434	10181
RALY	1767	822	6407	7495
AL031668.1	595	595	595	595
MIR4755	30	30	30	30
EIF2S2	2584	2584	2584	2584
RPS2P1	823	823	823	823
ASIP	600	600	614	782
XPOTP1	1341	1341	1341	1341
AL035458.2	479	479	479	479
AL035458.1	591	591	591	591
AHCY	1520	1701	2354	3961
AL356299.3	482	482	482	482
RPL31P44	375	375	375	375
AL356299.2	112	112	112	112
ITCH	2532	2688	6406	9521
AL356299.1	98	98	98	98
CDC42P1	556	556	556	556
ITCH-AS1	266	266	266	266
ITCH-IT1	180	180	180	180
MIR644A	95	95	95	95
AL109923.1	292	292	292	292
DYNLRB1	1123	1048	1721	2517
AL136173.1	102	102	102	102
MAP1LC3A	894	898	1082	1082
PIGU	940	831	1630	2701
AL118520.1	297	297	297	297
NCOA6	3330	3180	9281	11103
TP53INP2	2271	2254	4136	4188
AL109824.1	595	595	595	595
HMGB3P1	579	579	579	579
GGT7	2091	2629	2681	2992
ACSS2	1488	888	2940	5285
GSS	1364	1321	3016	6090
MYH7B	2273	841	6296	8290
MIR499A	122	122	122	122
MIR499B	73	73	73	73
TRPC4AP	3114	3114	3126	3126
EDEM2	1820	1820	1884	1884
AL135844.1	72	72	72	72
PROCR	810	642	1349	1696
AL356652.1	565	565	565	565
MMP24OS	773	735	1463	4115
MMP24	4463	4463	4463	4463
AL121753.2	1086	1086	1086	1086
AL121753.1	529	529	529	529
EIF6	847	861	1248	1623
FAM83C-AS1	353	353	353	353
FAM83C	3120	3120	3120	3120
UQCC1	1368	1027	3711	6736
GDF5OS	1735	1735	1735	1735
GDF5	2463	2463	2565	2624
CEP250	2090	785	15397	16178
CEP250-AS1	521	485	598	837
FO393401.1	756	615	1278	1309
C20orf173	768	984	1062	1452
ERGIC3	903	703	2791	6068
RPL36P4	319	319	319	319
FER1L4	2703	2864	6215	10009
RPL37P1	299	299	299	299
SPAG4	1030	1033	1564	2357
CPNE1	1122	827	2154	3759
AL109827.1	1241	872	2174	2757
RN7SKP271	339	339	339	339
RNU6-759P	102	102	102	102
RBM12	3232	3136	6649	6705
NFS1	1382	989	2921	6002
ROMO1	399	366	498	701
RBM39	1522	1035	5898	12095
RPF2P1	823	823	823	823
AL357374.1	83	83	83	83
PHF20	1173	631	5881	8377
AL078461.1	113	113	113	113
RNU4-40P	144	144	144	144
RNU6-937P	106	106	106	106
SCAND1	1330	1363	1726	1989
CNBD2	1404	1574	1956	2883
NORAD	5390	5390	5390	5390
AL035420.1	772	828	1115	2251
AL035420.3	254	254	254	254
HMGB3P2	585	585	585	585
AL035420.2	470	470	470	470
EPB41L1	2967	2665	8424	9724
AL121895.1	1213	992	2395	3914
AL121895.2	90	90	90	90
AAR2	2201	2422	2713	3124
DLGAP4	2099	1591	5032	8735
DLGAP4-AS1	698	644	1214	2659
MYL9	1887	1887	2755	2777
AL050318.1	250	250	250	250
TGIF2	1680	919	3382	3924
TGIF2-RAB5IF	912	912	912	912
RAB5IF	896	965	1164	1500
SLA2	2451	2451	2733	2733
HNRNPA3P2	360	360	360	360
NDRG3	2364	2941	3016	3305
AL031662.1	112	112	112	112
DSN1	1769	1991	2462	2757
SOGA1	5874	4220	14255	15016
RN7SL156P	303	303	303	303
TLDC2	1563	1441	2069	2547
SAMHD1	2754	2417	5483	9735
RBL1	2526	1986	5557	5796
RPS3AP3	239	239	239	239
RPS27AP3	457	457	457	457
AL136172.1	1400	1400	1400	1400
MROH8	1826	2000	3425	3906
AL031659.1	541	541	541	541
RPN2	1197	932	2352	2709
GHRH	470	462	572	572
MANBAL	1356	1506	1915	2045
AL034422.1	1349	1349	1349	1349
SRC	2126	569	4614	6405
BLCAP	964	593	2203	3101
NNAT	1146	1260	1304	1319
AL109614.1	423	423	423	423
PPIAP3	492	492	492	492
LINC01746	800	800	1155	1190
GLRXP1	276	276	276	276
LINC00489	541	541	541	541
AL162293.1	1123	669	2121	2541
CTNNBL1	1539	1691	2988	4177
VSTM2L	1140	830	1936	1952
RN7SKP185	325	325	325	325
TTI1	2210	2279	3965	4435
RPRD1B	1141	591	3660	4897
RN7SL237P	276	276	276	276
AL031651.1	1446	1446	1446	1446
TGM2	2440	2059	5335	8269
KIAA1755	2655	2364	6375	8076
AL031651.2	555	555	555	555
AL359555.3	507	507	507	507
AL359555.4	1578	1578	2837	3006
AL359555.2	3247	3247	3247	3247
AL359555.1	806	806	806	806
BPI	1068	938	1855	2490
LBP	1834	1834	1834	1834
AL391095.3	330	330	330	330
AL391095.2	2711	2711	2711	2711
AL391095.4	701	701	701	701
SNHG17	1331	1193	2648	11787
AL391095.5	128	128	128	128
SNORA71B	203	203	272	272
SNORA71A	134	134	134	134
SNORA71C	134	134	134	134
SNORA71D	134	134	134	134
AL391095.1	116	116	116	116
SNHG11	1564	1249	3987	4404
SNORA71E	132	132	132	132
SNORA60	134	134	134	134
RALGAPB	5013	4621	8865	12781
MIR548O2	65	65	65	65
RPS3P2	697	697	697	697
ADIG	659	714	772	1030
ARHGAP40	1573	1713	2818	3188
AL035419.1	560	560	560	560
AL133519.1	283	283	283	283
SLC32A1	2548	2548	2548	2548
ACTR5	1956	1956	2548	2548
RN7SKP173	314	314	314	314
PPP1R16B	3237	3207	6268	6417
RN7SL116P	305	305	305	305
FAM83D	2657	2657	2710	2710
AL023803.2	620	620	620	620
AL023803.1	184	184	184	184
DHX35	2467	3097	3349	4974
AL023803.3	523	523	523	523
NPM1P19	706	706	706	706
LINC01734	1485	1485	1485	1485
AL035251.1	2400	2400	2400	2400
ATG3P1	908	908	908	908
RN7SL680P	298	298	298	298
AL132981.1	702	702	702	702
AL118523.1	1112	1246	1612	2446
HSPE1P1	314	314	314	314
LINC01370	1539	1362	2588	5819
AL133419.1	638	638	638	638
AL009050.1	432	432	432	432
MAFB	3411	3411	3411	3411
AL035665.1	1652	1652	1652	1652
AL035665.2	1916	1916	1916	1916
RNA5SP484	112	112	112	112
RNU2-52P	190	190	190	190
TOP1	3734	3734	3734	3734
PLCG1-AS1	2865	2682	5137	8351
PLCG1	1852	757	7374	9746
MIR6871	56	56	56	56
ZHX3	2228	672	10007	11675
AL022394.1	308	308	308	308
RPL23AP81	487	487	487	487
RN7SL615P	298	298	298	298
ADI1P1	537	537	537	537
LPIN3	2103	808	4362	4567
EMILIN3	3794	3794	3794	3794
AL031667.1	736	736	736	736
CHD6	2574	1635	10705	14117
AL031667.2	322	322	322	322
AL031667.3	682	682	682	682
RPL12P11	493	493	493	493
RNU6-1018P	106	106	106	106
AL133229.1	119	119	119	119
AL049812.2	601	601	601	601
AL049812.1	2262	2262	2262	2262
AL049812.3	420	420	420	420
PTPRT	7931	8078	12790	13474
AL035666.1	344	344	344	344
AL031656.1	1279	1279	1982	2120
AL031676.1	1581	1581	1581	1581
RN7SKP100	282	282	282	282
AL021395.1	1806	2148	2180	2370
RN7SL666P	295	295	295	295
PPIAP21	461	461	461	461
AL021395.2	127	127	127	127
AL031681.2	401	401	401	401
RNU6-743P	106	106	106	106
EIF4EBP2P1	268	268	268	268
AL031681.1	102	102	102	102
SRSF6	1760	1248	4298	4835
AL031681.3	4008	4008	4008	4008
RNU6-1251P	107	107	107	107
L3MBTL1	3290	3005	7263	15512
Z98752.2	312	312	312	312
Z98752.3	1897	1897	1897	1897
Z98752.1	518	518	518	518
SGK2	1294	1214	2100	4107
Z98752.4	602	602	602	602
IFT52	729	515	1761	2574
RPL27AP	444	444	444	444
MYBL2	2685	2685	2703	2775
GTSF1L	655	655	850	850
RNU6-639P	106	106	106	106
LINC01728	524	524	524	524
TOX2	2279	2368	2686	3233
RN7SL443P	291	291	291	291
JPH2	3352	3352	4775	5937
AL035447.1	1395	1395	1395	1395
OSER1	1839	1839	2077	2219
OSER1-DT	1720	1542	3363	7319
GDAP1L1	1864	2366	2839	3262
FITM2	4609	4609	4609	4609
R3HDML	1385	1385	1385	1385
AL117382.1	95	95	95	95
AL117382.2	565	565	745	897
HNF4A	2397	1584	6300	6908
HNF4A-AS1	534	534	652	917
AL117382.3	404	404	404	404
MIR3646	84	84	84	84
LINC01620	522	526	701	1659
TTPAL	3531	3425	6089	6929
SERINC3	1815	1269	4386	4582
PKIG	1123	1172	1489	2470
ADA	1054	1128	1773	2802
LINC01260	1005	1005	1005	1005
AL139352.1	1426	1426	1426	1426
KCNK15-AS1	568	514	866	1554
CCN5	1713	1668	2741	4872
KCNK15	2505	2505	2505	2505
AL118522.1	557	557	557	557
RIMS4	3129	3129	5226	5226
PGBD4P2	614	614	614	614
AL008725.1	3481	3481	3481	3481
YWHAB	2274	2051	5896	8085
PABPC1L	1167	1122	2211	4986
TOMM34	1427	1427	1975	2051
STK4-AS1	1282	1282	1997	1997
STK4	2663	1864	6368	9149
KCNS1	5035	5035	5490	5696
WFDC5	1016	1016	1024	1034
WFDC12	640	640	640	640
PI3	551	551	551	551
SEMG1	1559	1559	1559	1559
SEMG2	1947	1947	1947	1947
SLPI	596	596	596	596
MATN4	1848	2025	2185	2499
RBPJL	1503	1628	2509	2775
SDC4	2635	2635	2635	2635
AL021578.1	689	689	689	689
SYS1	1276	877	2945	5988
SYS1-DBNDD2	795	670	1311	1397
TP53TG5	1148	582	2293	2799
NDUFB4P10	387	387	387	387
DBNDD2	1312	1205	1821	2776
PIGT	1819	1964	4390	16366
MIR6812	64	64	64	64
AL031663.3	1813	1813	1813	1813
WFDC2	568	564	821	1338
AL031663.2	98	98	98	98
SPINT3	471	471	471	471
WFDC6	518	518	620	815
EPPIN-WFDC6	1146	1146	1157	1702
AL031663.1	219	219	219	219
EPPIN	2044	1662	3855	6617
WFDC8	1168	1168	1268	1528
RNA5SP485	119	119	119	119
WFDC9	675	675	675	675
WFDC10A	493	493	493	493
WFDC11	611	620	647	659
WFDC10B	552	552	630	630
WFDC13	1349	1349	1349	1349
MIR3617	79	79	79	79
SPINT4	516	516	516	516
HNRNPA1P3	542	542	542	542
WFDC3	743	763	1008	2417
SPINT5P	155	155	155	155
RNU6ATAC38P	126	126	126	126
DNTTIP1	806	764	1264	1873
UBE2C	686	693	921	1293
TNNC2	730	730	780	847
SNX21	1498	1049	3187	4059
ACOT8	1292	1082	3031	4320
AL008726.2	267	267	267	267
ZSWIM3	2778	2778	2778	2778
ZSWIM1	2442	2442	2450	2450
SPATA25	757	757	757	757
NEURL2	884	884	1278	1301
CTSA	1192	668	3127	5929
AL008726.1	560	560	560	560
PLTP	1768	1735	2260	2546
AL162458.1	8545	8545	8545	8545
PCIF1	1546	1323	2688	3165
ZNF335	2706	1899	4466	7578
FTLP1	522	522	522	522
MMP9	2334	2334	2334	2334
SLC12A5-AS1	1204	1204	1930	2217
SLC12A5	1784	1164	6160	8858
NCOA5	1649	990	3230	3253
RPL13P2	613	613	613	613
CD40	1245	1523	1732	2370
AL031687.1	2137	2137	2137	2137
CDH22	1602	1338	3908	5178
SLC35C2	2070	971	5823	7677
AL133227.1	2958	2958	5325	5630
ELMO2	1592	1044	3661	5097
ELMO2P1	522	522	776	795
ZNF663P	1197	1197	1984	1984
AL031686.1	2349	2349	3154	3600
MKRN7P	1470	1470	1564	1794
ZNF840P	1993	1993	1993	1993
ZNF334	3088	3083	3893	6900
CTAGE10P	2408	2408	2408	2408
CTAGE16P	2406	2406	2406	2406
RNY4P30	95	95	95	95
RNY4P29	97	97	97	97
OCSTAMP	2142	2142	2142	2142
SLC13A3	1948	1608	4048	6143
AL133520.1	692	692	692	692
TP53RK	2566	2566	3149	3154
AL031055.1	628	628	628	628
SLC2A10	2391	2391	4197	4353
RN7SKP33	340	340	340	340
AL354766.1	542	542	542	542
EYA2	1331	1066	2608	3616
AL354766.2	422	422	422	422
GAPDHP54	910	910	910	910
AL121776.1	377	377	377	377
AL022342.1	869	869	869	869
MIR3616	92	92	92	92
ZMYND8	3940	4067	5540	7628
